Temperature,Total Collisions
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
367,138
